feature	coefficient
LOV185	-0.002403363535081986
MED18286	0.002399957634357513
RFV210502	0.0023940982898052604
LOV156	0.002394035790048953
DIAG2R174781	0.0023932392691618583
LOV494	0.0023927367449862627
PHYSPRACTRIA-8	0.002392225898830124
DIAG2R133100	0.0023921890203048002
RFV23D1900	-0.0023895576271324593
DIAG2R179311	0.002389155754103865
DIAG1R129650	0.002388918245888506
RFV315350	0.0023852697888518955
RFV33D1535	0.002385267056562687
LOV10	0.002384241380520818
MED15393	0.00238223978695273
DIAG2R178120	0.0023794661967412203
MED119650	0.002376005757927992
LOV442	0.0023759017794472968
MED12250	-0.002374002870664107
RFV116701	0.0023729348022053006
OTHPROC0	-0.0023725383989506854
OTHPROC1	0.0023724891142281913
LOV323	0.002368273544221971
DIAG2R156600	0.002364784900709399
PAYTYPER4	-0.0023635252197290683
MED191028	0.002361989127117685
LOV293	0.002359181836202099
DIAG2R159210	-0.002358777123365747
DIAG2R146200	-0.002357466677284174
DIAG2R201269	0.002356862753831307
DIAG1R141041	0.002352431760940032
DIAG1R162590	-0.002348827384199423
DIAG2R178559	0.0023459650282652332
MED19664	0.0023458684591356996
RFV350350	0.002345728480294127
RFV33D5035	0.002345695625065634
DIAG2R136990	0.0023430004497806602
VMONTH10	-0.002341897289630618
MED133555	-0.002341413011937439
DIAG1R180709	0.0023411123817363277
DIAG2R162020	-0.0023356904639300164
LOV130	-0.002335216265289236
LOV420	0.0023347911696011236
RFV157550	-0.0023340102618666808
RFV13D5755	-0.002333998996150904
DIAG2R153530	0.0023332800622805007
RFV326250	-0.002333244444051852
RFV33D2625	-0.002333244413456945
OTHRTEST0	-0.0023331950053592
OTHRTEST1	0.00233313473355282
DIAG2R141400	0.0023281217943349826
MED13423	0.0023262208430624106
LOV1787	0.002323807476928609
RFV33D1470	0.0023201140986041794
MED161570	0.0023195135144343806
DIAG2R172100	0.002318771419893475
RFV13D1660	-0.002313372512251031
RFV152300	-0.002311601697451254
RFV13D5230	-0.0023115942006669975
DIAG1R171945	0.00231029694184367
LOV181	-0.002308016506303386
DIAG2R172310	-0.002307860498290252
DIAG2R107054	0.002302907791758963
DIAG1R161630	0.0023004417578550455
LOV302	-0.002300199867561945
DIAG2R156211	0.0022997130816902705
DIAG2R171946	-0.0022980562996092555
MED197133	0.002296766854869666
TEMPF961	0.0022958908902428296
DIAG1R161620	0.002293418495712104
MED16920	-0.002293008288955587
LOV222	0.0022925531093238795
MED18066	-0.002292456779181061
LOV126	-0.0022923213337602676
RFV33D1455	-0.002291098001219128
DIAG2R126890	0.0022903488114516144
RFV158154	0.0022894464474019667
RFV216500	-0.002288097618596325
RFV23D1650	-0.002288091180390766
MED199033	0.0022850017136453165
DIAG1R133840	0.002284923468546091
LOV105	-0.002284412990257003
RFV216003	0.0022837095293166253
DIAG2R178906	-0.0022830128516277276
DIAG2R148290	0.0022826322140059954
MED124015	0.0022815449014079495
LOV454	0.0022759999416670793
RFV325250	0.0022752123009136815
RFV33D2525	0.0022751749062810012
LOV529	0.002275025017905835
RFV23D1055	-0.002274460992367203
DIAG2R178650	0.0022716632735520757
RFV23D1215	-0.0022707594071045348
RFV212150	-0.002270751901216237
REGION4	-0.002267337238804321
RFV258050	-0.0022650761984212868
RFV23D5805	-0.002265070125405986
DIAG2R151190	0.002264311624317358
TEMPF983	-0.002260580502895705
LOV305	0.0022600597931991813
RFV316052	-0.002257914819832051
DIAG1R138611	-0.002257630759382237
MED194188	0.0022576230414766687
RFV315702	0.002257499662050193
RFV33D1570	0.00225749821411451
DIAG1R178010	0.002256288698725852
LOV291	-0.002254659038338235
LOV91	-0.0022519831459436594
DIAG2R199160	0.002250491286529225
DIAG1R129212	0.0022489985970630794
DIAG2R134982	0.002248904323039429
DIAG2R134690	-0.0022488141364765822
RFV259200	0.002248705632848719
DIAG2R157120	0.002248694133202732
RFV23D5920	0.002248653922776438
RFV23D1925	-0.0022439468340368935
RFV214000	-0.002242682139174396
RFV23D1400	-0.0022426712762327653
RFV312400	0.002235933199580629
RFV33D1240	0.0022359298034004917
MED15415	-0.0022328570059682333
DIAG2R179060	0.0022317896734745254
RFV122500	0.0022316388771408784
RFV13D2250	0.0022316346167768645
RFV226300	0.002230361321823922
RFV23D2630	0.002230357163674917
LOV316	0.0022302967489126594
RFV319001	-0.002227933360019944
DIAG1R141390	0.002227560854594229
LOV89	-0.002227341714776472
DIAG2R178652	-0.0022252435580026497
MED120310	-0.002223743087580441
PULSE	0.0022223255973487966
RFV319200	0.0022194772729332065
DIAG2R125120	-0.002217572790935543
MED117495	-0.002217182657324743
RFV261000	0.0022147839259253647
RFV23D6100	0.0022147679699073336
MED13430	-0.0022108081803249363
RFV327050	0.00220924184130582
RFV33D2705	0.0022092326603523342
RFV344250	0.002208294011909924
RFV33D4425	0.0022082895489562745
DIAG1R157120	0.0022062499369311216
DIAG2R125081	0.002206159549053542
LOV906	0.002206045408708597
MED17450	0.002205972516646477
LOV207	0.0022052145760079276
DIAG2R164683	-0.002203935738234245
DIAG1R180580	0.0022022853152565505
RFV316500	-0.002202264375555747
RFV33D1650	-0.0022022626150818834
RFV23D1605	-0.002200702832539561
RFV111650	0.0021979329965354
RFV13D1165	0.0021978934020540205
RFV214703	0.0021977845814125318
RFV110300	0.00219679686291733
RFV13D1030	0.0021967740103137727
MED14529	0.0021956418413433413
TEMPF990	0.0021951490026952676
MED135023	0.00219445132879452
DIAG1R172410	-0.0021942720186687035
TRTCX0	0.0021937466548297407
TRTCX1	-0.002193745988712024
RFV23D1010	0.0021936327483267283
RFV210100	0.002193620187783308
RFV33D2300	-0.002191543413845399
RFV323000	-0.002191537137231233
LOV127	-0.0021907781549184687
LOV219	-0.002190713409681256
TEMPF1013	0.0021889890178384817
DIAG1R163492	0.00218733605681112
MED193386	-0.002186112784635587
LOV153	-0.0021840376569361828
MED118125	-0.0021840060804745984
LOV171	-0.0021822477954367594
TEMPF1037	0.0021819803938949054
RFV212250	0.0021811134911824265
RFV23D1225	0.002181102588911686
RFV33D3240	-0.0021777288322926006
RFV332400	-0.002177725541659716
MUSTAGE21	-0.0021770051911672067
LOV2428	0.0021758426751710826
DIAG1R103843	0.002175377113464613
LOV516	0.002175236185182482
DIAG1R128090	0.002172347120695176
RFV215653	-0.0021717219881060993
LOV489	-0.00217024564503712
DIAG2R132723	0.0021697209025661633
RFV114000	-0.0021691981046375527
RFV13D1400	-0.0021691894027322718
MED197168	-0.0021691634425160446
DIAG1R103400	-0.0021675422759240793
LOV421	0.0021666000865381073
LOV285	0.0021633007704376928
LOV356	-0.0021632415575371846
RFV225500	0.002162230600805154
RFV23D2550	0.0021622167018473565
MED191096	-0.0021590057911503933
RFV116052	0.0021569243122335964
DIAG2R151840	0.0021566444478524826
TEMPF1017	0.0021516500078324224
DIAG2R151884	0.002150379002891577
RFV325500	0.0021496372389478323
RFV33D2550	0.0021496339042948137
RFV217152	0.0021484619633428898
DIAG1R130000	-0.0021478016360668576
RFV215450	-0.0021477794100780256
LOV1023	0.0021469003629178605
MED140580	0.002146802597889637
LOV386	0.0021446209896529744
RFV33D1220	-0.0021429176733635744
DIAG2R141200	0.002140691186043948
TEMPF1016	0.0021353425289989876
RFV23D1860	-0.002133916636492908
LOV380	-0.0021330757623943624
LOV242	-0.002132485182934183
RFV111550	0.0021316117943825266
RFV13D1155	0.0021315943242468465
DIAG1R206284	0.0021284614309692936
LOV321	0.0021277255302743717
TEMPF1030	0.0021269275207244543
RFV217151	0.002124492625341307
LOV282	-0.002122850849165052
VMONTH4	-0.0021225569509556058
RFV218600	-0.002122154410418782
RFV13D1515	0.002120142236118909
DIAG1R184490	-0.002117790923172669
MED192134	0.002115984089744174
MED14000	-0.0021148836993634024
LOV300	0.0021140505081901563
RFV219203	0.0021130036137294757
RFV325150	0.0021130025572176927
RFV33D2515	0.002112998171985576
RFV111450	0.002112959090438321
RFV13D1145	0.0021129419776195445
LOV95	-0.002111629672736956
MED194117	-0.0021113988935856365
DIAG2R147390	-0.002110046953555126
MED120285	-0.0021068150486807584
LOV78	-0.0021037211023695866
RFV13D1940	-0.0021036499212230037
LOV107	-0.002103502768929508
DIAG1R163390	0.002098939911678611
DIAG2R178560	0.0020972960794799086
DIAG1R164003	-0.0020968401179877233
RFV315451	0.002095241897755928
DIAG1R189100	-0.0020945985690786774
LOV531	0.0020938044007179388
RFV13D1460	0.0020922226154668215
RFV114600	0.0020922221582456266
RFV141110	0.0020912040724130323
RFV13D4111	0.002091190865177997
DIAG2R153551	0.0020893173830551504
RFV33D1130	0.002086424473207946
DIAG1R129632	-0.002083225883227569
RFV342000	0.00208258403375514
RFV33D4200	0.0020825814077292644
RFV115900	-0.0020798030874372574
RFV13D1590	-0.0020798015700439956
MED160115	-0.002078989056543372
LOV367	-0.002076452737870019
DIAG1R172950	-0.0020746346901122435
LOV301	0.002074043137123182
RFV252100	-0.0020728338880933316
RFV23D5210	-0.0020728310395688987
RFV219001	-0.0020725847145671343
MED193220	-0.0020710949353913385
LOV232	0.002070061305601065
RFV210503	-0.002069101486612773
LOV292	0.002068859136613759
DIAG1R184500	-0.0020675986925568005
RFV210554	-0.0020665723073366826
DIAG1R142790	0.002064440741640106
LOV223	0.0020621445600137664
LOV451	-0.002061492924422489
RFV219251	-0.0020609375498595347
DIAG2R171400	0.0020596234785236756
RFV242000	0.0020569074982118175
RFV23D4200	0.002056897632345566
DIAG2R178607	-0.0020561843868248035
DIAG1R143800	-0.002055826037055272
DIAG2R138290	-0.002055616572618702
RFV214850	-0.0020546053891695895
DIAG2R146300	0.0020516059123651177
DIAG1R181241	0.002050739154492435
RFV110350	0.0020504128572603904
RFV117152	0.0020501193677331356
MED117715	0.0020493408575132034
RFV23D1305	-0.0020487087035606314
RFV13D1320	-0.0020481853481086475
RFV23D1795	0.002047059036915255
RFV217950	0.0020470533245068798
MED195050	-0.0020434400495845167
RFV23D5715	0.0020414056020319118
RFV257150	0.0020414002467030387
MED1169	-0.002036878193758425
LOV145	-0.0020354996251002186
LOV530	0.002035493451645314
DIAG2R142750	0.0020314361574783474
DIAG1R172440	-0.0020313352352580257
LOV598	0.0020309411054605557
RFV117902	-0.0020290295237989702
MED125365	-0.0020282598957482366
DIAG1R164303	-0.002027750966005758
DIAG1R182460	0.002025930855046498
LOV231	-0.002023544504595219
RFV23D2025	0.0020228525744205045
RFV220250	0.002022848329050629
DIAG1R159210	-0.0020224125908745163
RFV312100	-0.0020203151473075537
RFV33D1210	-0.00202031008721483
MED114000	0.0020190715047968192
RFV33D2620	0.002018781778832557
RFV326200	0.002018781401627412
LOV111	-0.0020164084462286173
DIAG1R182480	0.00201629447116401
BOARDHOS-8	-0.00201626286312508
DIAG2R170700	0.0020157072389028322
MED195183	0.002015547353934
RFV158050	-0.0020154981670827154
RFV13D5805	-0.0020154912272846537
RFV158420	0.002014878207802463
RFV13D5842	0.002014860917493145
MED15405	-0.0020139220335116193
DIAG2R162590	-0.0020132416999830345
MED131015	-0.002010763546297083
TEMPF931	-0.002006175767119832
RFV13D1530	0.00200556199862397
RFV115300	0.0020055611115234323
DIAG1R159100	0.002001064139611104
RFV119205	0.002000168022436213
DIAG1R127670	0.00199976819835422
LOV1363	0.001999440728767665
RFV150100	0.001999251545842478
RFV13D5010	0.001999188937042409
RFV250150	0.00199913937121209
RFV23D5015	0.001999101951868314
LOV563	0.001998304438312826
RFV316003	0.0019960635871501143
LOV821	-0.0019951085057361008
LOV779	0.001994568163730437
LOV570	0.0019945096749599102
RFV33D1605	-0.0019940580379368363
LOV200	-0.001990802187061219
RFV116500	-0.001989683947395072
RFV13D1650	-0.0019896753441469863
DIAG1R172981	-0.0019852636981164077
BEDDATA3	-0.0019828921454864345
MED19722	-0.0019823068989733494
DIAG1R105410	0.0019819423689570615
LOV456	-0.0019805359684981192
RFV23D1960	-0.0019791421725626947
LOV128	-0.001979130511217342
MED17275	0.001977606359060631
DIAG1R129690	0.0019762753913402467
DIAG1R129534	0.0019747967829327386
DIAG2R178040	-0.001974153442381761
DIAG2R157220	0.001973444468236707
LOV948	0.0019733303546438435
RFV119203	0.00197314887485085
RFV1-9	0.001971033997930144
RFV13D0	0.0019710313601262767
MED112007	0.001968538947687368
LOV83	-0.0019674957855144
CONTSUB26	0.0019661848271570817
LOV84	-0.0019645709787774646
DIAG1R199649	-0.0019641303741780866
DIAG2R141490	-0.001963525143981588
MED197174	-0.001963442667165096
DIAG2R141110	0.0019560605255130865
DIAG1R178459	-0.0019556902595041876
DIAG2R143590	-0.0019555678339670296
DIAG2R156210	-0.001952738027437391
DIAG2R168290	0.0019523032295191663
RFV13D1955	-0.0019514943107599735
DIAG1R201588	0.0019509189153277783
DIAG2R178701	-0.0019498680838507135
SEEN721	-0.0019491168389599723
DIAG2R171941	-0.001948044318265588
LOV260	0.001947271334644333
DIAG1R171941	-0.0019454260532280618
RFV310050	0.0019431209627968197
RFV33D1005	0.001943120644761119
LOV74	-0.001941841299374535
DIAG1R142789	0.0019380525781237785
DIAG1R121890	-0.0019368690928498477
DIAG1R188200	-0.001936744305084786
LOV96	-0.001931357991939987
RFV23D1355	-0.001930757428097931
RFV23D5915	-0.0019243122697384597
RFV259150	-0.0019243089413795162
RFV210553	-0.001923481292396158
LOV94	-0.0019211309456954667
RFV113201	-0.00192108609432372
RESIDNCE-8	-0.001920865299172364
DIAG1R159200	-0.0019204028340842505
DIAG2R172430	-0.0019190330699404398
DIAG1R142390	-0.0019153399585043072
TEMPF1042	0.0019151533793473248
DIAG2R178907	-0.0019133204767300628
RFV352050	0.0019115022953313206
RFV33D5205	0.0019114992948218515
LOV968	-0.0019114930354742676
DIAG2R197790	-0.0019111852699421042
DIAG2R179503	-0.0019098215911644426
RFV116450	-0.0019096798330077546
RFV13D1645	-0.00190967570218759
DIAG1R178370	0.0019085007328809465
LOV1238	-0.0019077749639208007
DIAG2R149400	-0.0019073652089455736
MED1280	-0.0019064337966390036
DIAG1R116290	0.001904665555232047
DIAG2R178901	-0.001903637569497583
DIAG2R178820	0.0019028909877900773
RFV115453	-0.0019010055289571557
MED125078	-0.0019007608378325423
RFV13D2330	0.0019005850700252556
DIAG1R187342	-0.0018994050416079175
LOV749	-0.0018969911621378882
DIAG1R178702	-0.0018958419565008359
ADVTRIAG2	0.0018955081787998154
RFV119551	-0.0018937905697822806
MED113535	0.0018931545192167457
LOV322	0.0018929120508656837
MED193090	-0.0018919941946765626
TEMPF977	-0.0018900068904082168
DIAG1R178060	0.001888173183507717
LOV418	-0.0018870055471261623
DIAG2R187340	-0.0018850997595773818
RFV141150	-0.0018844035995879407
RFV13D4115	-0.0018843935779869394
DIAG1R129181	0.0018823986673527577
LOV261	0.001881389742316849
DIAG1R166971	0.0018809366699736524
RFV225100	0.0018794877271118304
RFV23D2510	0.001879479383432141
DIAG1R178651	0.001878878630686188
LOV81	-0.0018782949330882605
DIAG1R199610	0.0018764964102149706
LOV1571	0.0018763541520878536
LOV220	-0.001875829474536223
RFV213052	-0.0018743766215375348
RFV13D1110	-0.0018743738311635823
RFV111100	-0.0018743656650042776
DIAG1R146440	-0.0018730076967879642
LOV602	0.0018724843343907395
RFV217902	0.0018720768910165649
LOV680	0.0018696983820310935
RFV23D1470	0.0018678160380066196
RFV23D1655	0.001867594984650265
RFV216551	0.0018675877886042886
LOV697	0.001866470443131513
LOV61	-0.0018659770929757484
LOV167	-0.0018656745888145437
RFV115452	-0.0018656412916815217
MED131005	-0.0018638198145817318
RFV246050	0.0018624221820534525
RFV23D4605	0.0018624103307202065
RFV321250	0.0018622049354673977
RFV33D2125	0.0018622025253285054
DIAG1R134560	-0.0018617601865605754
PHYSASST0	0.0018598122709276726
PHYSASST1	-0.0018598038713877872
MED129645	-0.0018596615410621613
LOV416	-0.0018579992448428623
LOV284	-0.001856268417784191
LOV239	0.0018560858496749091
LOV250	-0.0018551133392373696
LOV363	-0.001852893515182786
LOV941	0.001852541088282808
RFV126700	0.001850943392435554
RFV13D2670	0.0018509432259123256
LOV306	0.001850259363714749
RFV23D1775	-0.0018480009929373081
LOV64	-0.0018460416113227486
TEMPF1031	0.0018453462864935154
RFV33D1940	-0.0018450058166384522
DIAG1R147390	-0.0018447920412095627
DIAG2R172950	-0.001844541553020339
BEDCZAR2	-0.001843214876357443
DIAG2R142410	-0.0018400770986602437
DIAG2R103800	-0.0018388071402888435
VMONTH7	-0.001837458449256175
DIAG1R157810	0.001835646907632193
RFV23D2140	-0.0018355537614623283
RFV221400	-0.0018355491594748239
RFV33D2960	0.0018336279355458682
RFV329600	0.001833627083038945
DIAG1R159900	-0.0018268626402473296
DIAG1R133818	-0.0018246232353679728
MED196028	-0.0018237642734207288
LOV733	0.00182373341867851
DIAG2R151500	-0.0018225682990769645
LOV474	-0.0018187797278887293
DIAG1R178810	-0.0018175649879340079
RFV116601	-0.0018164416341462347
LOV86	-0.0018159029480510317
MED113118	0.0018155574187782924
DIAG1R196903	0.0018142230471472186
MED16121	0.0018128605294782873
DIAG1R153500	-0.0018113062692224088
RESIDNCE-9	0.001810562537434529
DIAG1R199160	-0.0018093524792194822
ADMDIV-8	-0.0018086803952264464
LOV393	-0.0018078028633854901
DIAG1R184720	-0.0018052462466603076
RFV314551	-0.0018039095908345142
MED199128	-0.001802996697430471
RFV23D1870	-0.0018023877174492963
RFV214302	0.0018022874115721016
LOV98	-0.0018019558300061706
RFV155650	-0.0018019257318500717
RFV13D5565	-0.0018019211017270124
MED19753	-0.0018017798156192192
DIAG1R201269	-0.001801714818589711
RFV213551	-0.0018012727668729415
LOV891	0.0018001889604980278
DIAG2R149120	-0.0017989347705786834
DIAG1R156983	0.0017969899090051439
MED197047	-0.0017892843622124358
DIAG1R144150	0.0017891748037327088
DIAG2R204511	-0.0017886769522417417
LOV601	0.0017885209820284519
DIAG1R153530	0.0017879940742144404
AMBDIV-9	0.0017866876697161097
ADVTRIAG-9	0.0017866811610960885
ADMDIV-9	0.0017866457958295929
BEDREG-9	0.0017866162700143145
BOARD-9	0.001786560270899263
BOARDHOS-9	0.0017864863320580016
CATRIAGE-9	0.0017864130055866754
DASHBORD-9	0.0017863283230204038
OBSCLIN-9	0.0017857974158323432
ZONENURS-9	0.0017857749961384115
WIRELESS-9	0.0017857526163310802
OBSSEP-9	0.0017857448795392695
SECURCHCKE-9	0.0017857363378337098
PHYSPRACTRIA-9	0.0017857005850466035
POOLNURS-9	0.0017856957414007365
RFV33D1205	-0.0017811761124348973
RFV312050	-0.001781173855189011
RFV23D1030	-0.0017787391137838427
RFV210300	-0.001778730638918973
LOV49	-0.0017775024120475665
MED19545	-0.0017767212049069028
MED115023	-0.0017761188136738515
LOV1188	-0.0017760867040666477
DIAG1R178510	-0.0017760355251905747
RFV33D1155	-0.0017750634697991344
RFV311550	-0.0017750584823763669
LOV330	0.0017743112340177036
LOV9	-0.0017735064345484812
RFV211303	-0.0017732049204282879
DIAG1R164663	-0.001772669476196603
MED112191	0.001772328166376759
MED117888	0.0017722647468281943
DIAG1R178720	0.0017721734231179054
LOV73	-0.0017707718316046766
MED195186	0.0017700766363010262
DIAG1R140391	-0.0017694744062399014
RFV158150	-0.0017692959594927803
DIAG1R196500	0.001768743470202687
MED192105	-0.0017687151834997795
RFV115702	-0.0017682191762817792
RFV13D1570	-0.0017682168256294328
DIAG2R201329	0.001766738820633129
MED17251	-0.0017655182366556612
LOV66	-0.0017646767554719595
RFV111303	-0.001764440817363795
DIAG1R162020	-0.0017639349532325454
DIAG2R185300	-0.0017610346494725665
RFV322000	0.0017604810223697221
RFV33D2200	0.0017604790710082372
ARREMS-9	0.001760035730985048
DIAG1R192210	-0.001759378096906894
DIAG1R182100	0.0017579142491488645
RFV33D1580	0.0017577376645251243
RFV126400	0.0017565761203952879
RFV13D2640	0.0017565616594095292
PRESCR22	-0.0017553821393325433
DIAG2R107999	-0.0017547013954546215
MED16138	-0.001752748692151232
DIAG1R161171	0.001752628624880216
DIAG1R184090	-0.0017524035746369008
DIAG1R157200	0.0017504061137890519
MED197036	0.0017502451604398802
DIAG2R129680	0.0017493185853624644
RFV23D2125	-0.0017490629666241878
RFV221250	-0.0017490512502116064
MED189020	-0.0017468065974852172
DIAG1R178701	-0.001745902330532872
MED131997	-0.001742703303040692
DIAG2R100880	-0.001740674637304829
DIAG1R129040	-0.0017403716404864368
RFV310551	-0.0017363422831689792
DIAG1R202390	0.0017363116709215776
LOV483	0.001735573686888416
MED197020	-0.0017355666428795764
RFV217751	-0.0017352556931598008
MED119180	-0.001735153241121303
MED193214	-0.0017327367944494651
MED13905	-0.0017326312872075267
DIAG1R130090	0.001729570583476109
LOV147	-0.0017295398084495796
LOV571	0.0017288682668653238
RFV33D1590	0.0017272514376005259
RFV315900	0.0017272482010034984
TEMPF988	-0.0017271107410404317
RFV312600	-0.0017270614023343703
DIAG2R178720	0.0017266918566829917
RFV33D1110	-0.0017251151091469575
RFV311100	-0.0017251141392730196
DIAG2R159590	-0.0017241937506078816
RFV228000	0.001723681510323337
RFV23D2800	0.0017236770498212611
DIAG1R117290	0.001722878873055442
RFV115451	0.0017226718725734886
RFV13D1035	0.0017223532380880075
LOV377	-0.0017217041379281232
MED19850	-0.0017215068616816672
MED19455	-0.0017206216516561597
MED15663	-0.001720457398933844
RFV155500	-0.0017198183156763695
RFV13D5550	-0.0017198120323091506
RFV218702	-0.0017194733396008323
MED111130	-0.0017190203022229814
LOV288	-0.0017167972244989443
LOV536	0.001716557364749641
DIAG2R153081	-0.0017151374054200658
LOV143	-0.0017145643315247029
LOV289	-0.001714181052574961
RFV33D1150	0.001713764279440724
DIAG2R144120	-0.0017109698237630466
MED193400	0.00170966363636442
LOV440	0.0017094286957086736
DIAG1R181342	-0.0017068072254411077
RFV142050	0.0017058645140653958
RFV13D4205	0.0017058618016184042
DIAG2R192490	-0.0017057165828234563
RFV23D1670	0.0017054265031677673
LOV1104	-0.0016987088905071957
DIAG1R172340	-0.0016923145873725973
RFV132400	0.0016918599025698236
RFV13D3240	0.001691851226852246
OBSPHYSOT0	-0.0016909387408951073
TEMPF1026	0.0016884310917406327
RFV114701	0.0016847844138421087
RFV117751	-0.001684529252927729
RFV13D1775	-0.0016845249669802363
RFV219601	-0.0016826227381364239
LOV243	-0.001682431387921757
MED12705	-0.001681307225705865
MED12900	-0.0016786243022659277
LOV296	0.001674075464084121
DIAG1R152100	-0.0016733925638671115
RFV217650	0.0016720643653315315
DIAG2R140391	-0.0016708383138856358
DIAG2R149280	-0.0016706232648721253
MED11022	-0.0016684208928269312
DIAG2R140390	-0.0016681272719654546
RFV255150	-0.0016675632074921027
RFV23D5515	-0.0016675579532055393
DIAG2R178903	-0.0016661695329685518
DIAG1R172885	-0.0016629693758200364
MED136	-0.0016628042740314789
RFV13D1755	-0.001661399555833079
DIAG2R142710	-0.0016606060213201859
DIAG1R127520	-0.0016589581926378326
MED133843	-0.0016574330762420533
DIAG1R129281	0.0016554838575398643
TEMPF1025	0.0016543925082927375
DIAG1R172910	-0.0016542337413370464
RFV23D1005	-0.0016539135802473173
RFV210050	-0.0016539064931342903
DIAG1R192401	-0.001651908838224282
RFV155400	-0.0016510436146553985
RFV13D5540	-0.001651040498486309
MED19979	-0.0016507590054225909
DIAG1R198600	-0.0016486430584327792
LOV493	0.0016458222562417005
LOV401	-0.0016427995431529002
DIAG2R124590	-0.0016420168066110454
RFV23D1950	-0.0016403927601510713
RFV110050	-0.001640261561112347
RFV13D1005	-0.0016402577123256854
DIAG1R187380	-0.001640065143460903
LOV790	-0.0016399059414941989
RFV218100	0.001639855921838566
LOV57	-0.0016396277238825865
DIAG1R178902	-0.001638258821376754
DIAG1R151100	-0.0016381170111511964
RFV358100	0.0016355714225587711
RFV33D5810	0.0016355654565120567
RFV319205	-0.0016320669827493454
MED132905	0.0016318785694574478
MED121143	-0.0016316013533607336
LOV87	-0.0016308408853834633
DIAG1R130401	-0.00163052788570684
LOV67	-0.0016295703276074359
DIAG2R201251	0.0016294071164188804
LOV50	-0.0016289272850833708
RFV159002	-0.0016286568428159056
RFV13D5900	-0.0016286559959256977
MED113009	-0.0016273567359571897
RFV33D1410	-0.0016273487365243793
LOV535	-0.0016263331542354707
MUSTAGE23	0.0016246371308296116
RFV23D1755	-0.0016245638524822652
OBSSEP-8	0.001624203794426201
DIAG2R152720	0.0016211920720059713
RFV116403	0.0016205598232120189
DIAG1R141400	0.0016177128634274568
LOV191	-0.0016173078072004262
RFV358420	0.001616848712610439
RFV33D5842	0.0016168369973718713
CPR0	-0.001616279151790754
CPR1	0.0016162185119311208
DIAG1R168290	-0.0016150565180409208
RFV114552	-0.0016148915481045058
DIAG2R126390	-0.0016138186697965801
RFV110551	-0.0016138156136700826
RFV157600	-0.0016137207196199844
RFV13D5760	-0.001613711286358462
DIAG1R142823	0.001612991968191424
LOV463	-0.0016121672683517957
DIAG2R178810	-0.00161191763281684
DIAG1R182300	0.0016116997404782482
LOV370	-0.0016106724582044948
RFV23D5430	0.0016104370102962035
RFV254300	0.0016104353601812925
MED199074	-0.0016101174761873908
LOV71	-0.0016101134534746773
RFV23D1325	0.0016096937641630578
DIAG1R168110	-0.0016095964810806695
RFV23D1940	-0.0016088232745560247
DIAG1R127200	-0.0016067221634300652
MED130800	-0.0016065042496522955
TEMPF1003	0.0016064578665723253
RFV119305	-0.0016059403046087032
RFV111500	-0.0016046256681842923
RFV13D1150	-0.0016046245236964202
DIAG1R157710	0.0016035281797088475
LOV172	-0.0016033161579804395
MED125220	0.0016031681226777775
LOV409	0.0016000572911136967
RFV210350	0.0015990328789652337
MED121513	-0.0015987870683042854
RFV23D1930	0.0015987329818025386
RFV319401	-0.0015970541582843048
RFV33D1775	-0.0015957978176880108
DIAG2R178791	-0.0015954412135500541
DIAG1R157510	0.0015954342879838206
DIAG1R129670	0.001594970740015763
LOV168	-0.0015947074091264058
MED113215	0.0015932710689779458
DIAG1R130500	-0.001590860814309627
LOV357	-0.0015887141307240069
RFV23D4205	-0.0015877884563607469
RFV242050	-0.0015877866032332542
MED195042	-0.0015875313002268725
TEMPF962	-0.0015870999989445799
DIAG2R179099	0.0015859983641995131
MED16839	-0.001585968590352407
MED126785	-0.0015835116839618285
RFV13D1335	-0.0015818136808796214
LOV195	-0.0015809576355802178
RFV217550	-0.0015802173287327436
DIAG1R156949	0.0015785031874619247
LOV76	-0.0015771545695000115
RFV118402	0.0015765329258679215
DIAG1R164683	-0.0015714953766466208
LOV1008	-0.0015713911003223842
MED112154	-0.001571278445628753
DIAG2R144390	-0.0015712634699032565
LOV59	-0.0015703453562655057
DIAG1R195830	0.0015700690637701338
DIAG1R124490	0.001569645565088062
RFV33D2370	0.0015695362566178416
RFV323700	0.0015695343462879038
DIAG1R184890	-0.0015680044419945785
RFV319305	-0.001567271733792476
DIAG1R129624	0.0015660396840234399
DIAG1R178200	-0.00156437518012819
DIAG1R192411	-0.001563984071502789
DIAG1R178791	-0.0015632648232768566
RFV13D1075	-0.0015627353500398573
RFV110751	-0.001562731156896206
RFV110900	-0.0015621164884158272
RFV13D1090	-0.0015621066223313817
DIAG2R206284	0.0015604600531713823
DIAG1R134680	-0.001560109015530496
MED18770	-0.0015596395025983347
LOV633	-0.001558238944231629
DIAG1R134850	-0.001556387906425693
DIAG2R204364	0.001555738238773063
RFV214300	-0.0015545960235565485
CTOTHER0	-0.001553973747954537
CTOTHER1	0.0015539391605104717
LOV258	0.0015536934314855223
TEMPF1029	0.0015529575244483584
RFV258150	-0.0015528293511012415
TEMPF997	0.0015520474179649836
RFV216051	-0.001551810356330737
LOV198	-0.0015517147786273788
RFV33D1430	0.0015510128684928443
DIAG1R125000	0.0015510082635060657
LOV42	-0.0015493672065116486
DIAG1R149392	-0.0015483071598224622
RFV222050	0.0015475216786840125
RFV23D2205	0.0015475123227681872
